Year,Round,Pick,Name,Team,Position,Team PF,Team Yds,Team Tot Yds & TOPly,Team Tot Yds & TOY/P,Team Tot Yds & TOTO,Team FL,Team 1stD,Team PassingCmp,Team PassingAtt,Team PassingYds,Team PassingTD,Team PassingInt,Team PassingNY/A,Team Passing1stD,Team RushingAtt,Team RushingYds,Team RushingTD,Team RushingY/A,Team Rushing1stD,Team PenaltiesPen,Team PenaltiesYds,Team Penalties1stPy,Team #Dr,Team Sc%,Team TO%,Team Average DriveStart,Team Average DriveTime,Team Average DrivePlays,Team Average DriveYds,Team Average DrivePts,Opp. PF,Opp. Yds,Opp. Tot Yds & TOPly,Opp. Tot Yds & TOY/P,Opp. Tot Yds & TOTO,Opp. FL,Opp. 1stD,Opp. PassingCmp,Opp. PassingAtt,Opp. PassingYds,Opp. PassingTD,Opp. PassingInt,Opp. PassingNY/A,Opp. Passing1stD,Opp. RushingAtt,Opp. RushingYds,Opp. RushingTD,Opp. RushingY/A,Opp. Rushing1stD,Opp. PenaltiesPen,Opp. PenaltiesYds,Opp. Penalties1stPy,Opp. #Dr,Opp. Sc%,Opp. TO%,Opp. Average DriveStart,Opp. Average DriveTime,Opp. Average DrivePlays,Opp. Average DriveYds,Opp. Average DrivePts,Off. Rank PF,Off. Rank Yds,Off. Rank Tot Yds & TOTO,Off. Rank FL,Off. Rank 1stD,Off. Rank PassingAtt,Off. Rank PassingYds,Off. Rank PassingTD,Off. Rank PassingInt,Off. Rank PassingNY/A,Off. Rank RushingAtt,Off. Rank RushingYds,Off. Rank RushingTD,Off. Rank RushingY/A,Off. Rank Sc%,Off. Rank TO%,Off. Rank Average DriveStart,Off. Rank Average DriveTime,Off. Rank Average DrivePlays,Off. Rank Average DriveYds,Off. Rank Average DrivePts,Def. Rank PF,Def. Rank Yds,Def. Rank Tot Yds & TOTO,Def. Rank FL,Def. Rank 1stD,Def. Rank PassingAtt,Def. Rank PassingYds,Def. Rank PassingTD,Def. Rank PassingInt,Def. Rank PassingNY/A,Def. Rank RushingAtt,Def. Rank RushingYds,Def. Rank RushingTD,Def. Rank RushingY/A,Def. Rank Sc%,Def. Rank TO%,Def. Rank Average DriveStart,Def. Rank Average DriveTime,Def. Rank Average DrivePlays,Def. Rank Average DriveYds,Def. Rank Average DrivePts
2016,1,10,Eli Apple,Giants,DB,420,5956,1053.0,5.7,21,7,331,392.0,623,4347,36,14,6.7,208.0,403,1609,5,4.0,77.0,102.0,777.0,46.0,186.0,38.2,11.3,Own 28.0,2:27,5.83,32.0,2.03,442,6725,1105.0,6.1,28,13,367,423.0,638,4783,31,15,7.2,236.0,444,1942,15,4.4,104.0,120.0,1077.0,27.0,190.0,40.5,14.2,Own 25.9,2:42,6.0,35.2,2.18,6,8,13,2,12,6,7,1,19,11.0,19,18,29,18.0,8.0,16.0,12,24,11.0,8.0,8.0,30,32,6,4,31,29,32,25,10,29.0,22,24,26,24.0,4.0,8.0,6,25,31.0,31.0,29.0
2016,1,11,Vernon Hargreaves,Buccaneers,DB,342,6014,1017.0,5.9,28,13,336,312.0,535,3852,22,15,6.9,201.0,455,2162,12,4.8,99.0,143.0,1195.0,36.0,176.0,35.8,14.8,Own 26.2,2:38,6.01,34.1,1.85,417,5446,1045.0,5.2,23,12,351,378.0,541,3840,31,11,6.6,208.0,466,1606,12,3.4,104.0,104.0,862.0,39.0,180.0,41.7,12.8,Own 30.2,2:48,6.0,30.5,2.23,20,5,22,28,9,22,17,22,22,8.0,8,5,15,2.0,13.0,7.0,25,15,7.0,5.0,17.0,26,10,16,9,26,7,16,25,21,19.0,29,11,20,2.0,3.0,11.0,31,31,30.0,18.0,30.0
2016,1,12,Sheldon Rankins,Saints,DT,408,6461,1096.0,5.9,20,8,381,460.0,667,4970,32,12,7.1,247.0,397,1491,16,3.8,98.0,130.0,1112.0,36.0,182.0,36.3,10.4,Own 26.4,2:45,6.16,35.5,2.14,476,6615,997.0,6.6,22,13,380,372.0,544,4544,45,9,7.9,223.0,422,2071,12,4.9,103.0,114.0,887.0,54.0,180.0,43.9,11.7,Own 27.0,2:35,5.7,36.7,2.58,8,2,11,7,1,2,1,10,11,4.0,20,24,6,27.0,11.0,19.0,23,10,3.0,1.0,6.0,32,31,19,4,32,9,31,32,26,32.0,19,31,20,32.0,1.0,18.0,10,13,13.0,32.0,32.0
2016,1,13,Laremy Tunsil,Dolphins,T,310,5307,977.0,5.4,19,7,291,365.0,588,3811,24,12,6.0,194.0,344,1496,11,4.3,72.0,134.0,1090.0,25.0,187.0,25.7,9.6,Own 26.0,2:21,5.31,28.3,1.52,389,6019,1076.0,5.6,16,3,351,350.0,542,4000,31,13,7.0,203.0,503,2019,13,4.0,112.0,121.0,1005.0,36.0,191.0,34.0,8.4,Own 27.3,2:44,5.8,31.4,1.94,27,26,8,2,30,17,19,19,11,24.0,32,23,16,9.0,30.0,23.0,26,28,29.0,25.0,27.0,19,25,29,30,26,8,21,25,17,27.0,31,28,23,13.0,18.0,27.0,14,30,21.0,23.0,18.0
2016,1,14,Karl Joseph,Raiders,DB,359,5336,1008.0,5.3,24,10,300,373.0,605,3879,34,14,6.1,193.0,370,1457,7,3.9,74.0,139.0,1102.0,33.0,195.0,31.8,10.3,Own 29.4,2:25,5.3,27.3,1.79,399,5818,1085.0,5.4,25,11,344,404.0,641,4140,25,14,6.1,206.0,406,1678,12,4.1,94.0,104.0,943.0,44.0,191.0,38.2,11.5,Own 27.7,2:36,5.9,30.5,1.92,17,24,17,18,26,14,16,6,19,23.0,29,28,24,22.0,22.0,20.0,6,26,30.0,27.0,20.0,22,22,12,11,25,30,26,15,13,10.0,11,13,20,18.0,5.0,20.0,18,14,26.0,16.0,16.0
2016,1,15,Corey Coleman,Browns,WR,278,5311,1042.0,5.1,30,18,307,371.0,609,3782,20,12,5.7,192.0,380,1529,5,4.0,81.0,120.0,1083.0,34.0,178.0,29.8,15.2,Own 27.4,2:47,6.03,29.8,1.46,432,6067,998.0,6.1,21,10,321,322.0,511,4012,34,11,7.4,186.0,458,2055,11,4.5,104.0,108.0,833.0,31.0,179.0,41.9,11.7,Own 29.0,2:42,5.8,33.8,2.26,30,25,26,32,23,11,21,26,11,29.0,27,22,29,16.0,25.0,5.0,15,9,6.0,19.0,30.0,29,27,22,14,19,4,22,29,21,31.0,25,30,17,27.0,2.0,17.0,27,25,20.0,29.0,31.0
2016,1,16,Taylor Decker,Lions,T,358,5547,1030.0,5.4,24,10,337,420.0,632,4212,33,14,6.2,236.0,354,1335,7,3.8,71.0,104.0,930.0,30.0,179.0,34.6,12.3,Own 25.6,2:49,5.89,31.0,1.93,400,5597,999.0,5.6,19,10,319,360.0,528,3789,27,9,6.6,191.0,428,1808,18,4.2,96.0,96.0,785.0,32.0,186.0,38.2,9.1,Own 29.2,2:31,5.5,30.0,2.13,18,20,17,18,8,4,9,8,19,18.0,30,32,24,26.0,16.0,13.0,28,6,9.0,14.0,13.0,23,18,25,14,17,6,15,18,26,21.0,20,19,30,20.0,6.0,25.0,28,7,7.0,13.0,28.0
2016,1,17,Keanu Neal,Falcons,DB,339,5985,1073.0,5.6,30,13,359,410.0,621,4379,21,17,6.7,230.0,420,1606,13,3.8,95.0,100.0,969.0,34.0,174.0,34.5,17.2,Own 27.0,2:58,6.34,34.2,1.84,345,5562,996.0,5.6,23,8,335,370.0,561,3882,19,15,6.7,197.0,416,1680,20,4.0,107.0,95.0,728.0,31.0,172.0,34.3,13.4,Own 27.1,2:39,5.9,32.3,1.94,21,7,26,28,3,8,6,23,24,10.0,16,19,12,25.0,17.0,2.0,18,1,2.0,4.0,18.0,14,16,16,22,24,15,18,3,10,22.0,15,14,31,15.0,17.0,9.0,11,19,29.0,27.0,17.0
2016,1,18,Ryan Kelly,Colts,C,333,5142,1052.0,4.9,30,11,311,355.0,619,3704,26,19,5.6,195.0,396,1438,6,3.6,77.0,108.0,931.0,39.0,194.0,29.4,14.4,Own 26.8,2:29,5.56,26.5,1.54,408,6066,1072.0,5.7,25,8,331,354.0,585,4114,29,17,6.6,210.0,452,1952,14,4.3,89.0,133.0,1168.0,32.0,194.0,36.6,12.4,Own 27.4,2:34,5.7,31.1,1.98,24,28,26,22,22,9,22,16,28,32.0,21,29,28,31.0,26.0,8.0,21,22,22.0,30.0,26.0,25,26,12,22,23,20,24,19,6,20.0,23,25,25,23.0,12.0,12.0,17,12,15.0,21.0,21.0
2016,1,19,Shaq Lawson,Bills,DE,379,5775,1016.0,5.7,19,10,297,295.0,465,3343,23,9,6.6,155.0,509,2432,19,4.8,122.0,143.0,1249.0,20.0,186.0,34.9,8.6,Own 26.7,2:42,5.61,31.0,1.95,359,5702,1017.0,5.6,25,8,322,347.0,602,3972,30,17,6.4,198.0,394,1730,10,4.4,87.0,113.0,906.0,37.0,191.0,32.5,11.0,Own 28.1,2:24,5.5,29.7,1.81,12,13,8,18,28,31,28,20,5,12.0,2,1,1,1.0,15.0,29.0,22,14,19.0,13.0,11.0,15,19,12,22,20,24,19,22,6,14.0,9,16,10,25.0,20.0,22.0,21,3,5.0,12.0,14.0
2016,1,20,Darron Lee,Jets,LB,387,5925,1074.0,5.5,24,8,329,362.0,604,4057,33,16,6.5,210.0,448,1868,11,4.2,99.0,96.0,787.0,20.0,199.0,35.7,11.6,Own 29.2,2:31,5.56,29.6,1.95,314,5098,1013.0,5.0,30,12,271,343.0,601,3763,25,18,5.9,185.0,373,1335,4,3.6,62.0,90.0,767.0,24.0,194.0,28.4,14.4,Own 27.8,2:25,5.4,26.2,1.45,11,10,17,7,14,15,13,8,23,15.0,10,10,16,14.0,14.0,15.0,8,18,21.0,20.0,10.0,9,4,3,9,1,23,13,15,5,7.0,4,2,1,3.0,28.0,6.0,19,5,3.0,3.0,4.0
2016,1,21,Will Fuller,Texans,WR,339,5564,1127.0,4.9,20,8,335,358.0,619,3833,29,12,5.9,210.0,472,1731,7,3.7,90.0,107.0,910.0,35.0,204.0,28.9,9.8,Own 25.5,2:25,5.66,27.3,1.57,313,4963,986.0,5.0,25,11,281,326.0,553,3366,24,14,5.6,173.0,388,1597,10,4.1,79.0,116.0,991.0,29.0,198.0,27.3,11.1,Own 29.3,2:22,5.1,25.0,1.51,21,19,11,7,10,9,18,15,11,26.0,5,15,24,28.0,28.0,22.0,29,26,16.0,28.0,25.0,7,3,12,11,3,14,3,11,13,3.0,8,10,10,17.0,30.0,21.0,29,2,1.0,2.0,6.0
2016,1,22,Josh Doctson,Redskins,WR,388,5661,1011.0,5.6,22,11,317,386.0,555,4095,30,11,7.0,208.0,429,1566,9,3.7,81.0,105.0,828.0,28.0,180.0,36.1,11.1,Own 27.0,2:49,5.78,31.5,1.95,379,6090,1010.0,6.0,27,16,329,354.0,566,4128,30,11,6.8,202.0,406,1962,10,4.8,103.0,112.0,955.0,24.0,181.0,35.4,14.9,Own 27.3,2:31,5.7,33.6,1.97,10,17,15,22,17,20,11,13,9,6.0,14,20,20,30.0,12.0,18.0,18,6,13.0,9.0,12.0,17,28,8,1,22,17,25,22,21,26.0,11,26,10,31.0,16.0,5.0,14,7,17.0,28.0,19.0
2016,1,23,Laquon Treadwell,Vikings,WR,365,5139,973.0,5.3,17,8,297,294.0,454,2928,14,9,5.9,153.0,474,2211,18,4.7,113.0,88.0,797.0,31.0,172.0,38.4,9.3,Own 30.2,2:50,5.88,29.9,1.9,302,5510,1015.0,5.4,22,9,318,359.0,561,3762,24,13,6.2,189.0,411,1748,7,4.3,94.0,109.0,875.0,35.0,177.0,33.3,11.9,Own 25.5,2:42,5.9,31.1,1.7,16,29,4,7,28,32,31,31,5,25.0,4,4,4,4.0,7.0,26.0,3,5,10.0,18.0,14.0,5,13,19,16,16,15,12,11,17,12.0,14,17,3,21.0,19.0,15.0,5,25,28.0,20.0,12.0
2016,1,24,William Jackson III,Bengals,DB,419,5728,1004.0,5.7,17,8,324,334.0,505,3923,31,9,7.3,191.0,467,1805,18,3.9,99.0,111.0,917.0,34.0,182.0,39.6,9.3,Own 30.1,2:45,5.67,31.2,2.26,279,5453,1032.0,5.3,28,7,307,415.0,646,3976,18,21,5.8,202.0,344,1477,8,4.3,74.0,116.0,1063.0,31.0,180.0,28.9,15.0,Own 24.7,2:39,5.9,30.3,1.44,7,15,4,7,15,26,15,11,5,3.0,7,13,4,23.0,6.0,25.0,4,10,15.0,11.0,5.0,2,11,6,27,10,31,20,2,3,6.0,1,7,6,22.0,27.0,4.0,4,19,27.0,14.0,3.0
2016,1,25,Artie Burns,Steelers,DB,423,6327,1011.0,6.3,28,7,331,391.0,590,4603,26,21,7.4,207.0,388,1724,16,4.4,91.0,94.0,868.0,33.0,190.0,40.5,13.7,Own 28.2,2:30,5.54,33.3,2.1,319,5809,1055.0,5.5,30,13,327,402.0,625,4350,29,17,6.5,231.0,382,1459,6,3.8,71.0,121.0,1199.0,25.0,189.0,32.3,14.3,Own 28.3,2:37,5.7,30.5,1.71,4,3,22,2,12,16,3,16,29,2.0,24,16,6,8.0,5.0,11.0,10,21,23.0,7.0,7.0,11,21,3,4,21,27,30,19,6,17.0,6,5,2,6.0,21.0,7.0,22,15,18.0,17.0,13.0
2016,1,26,Paxton Lynch,Broncos,QB,355,5688,1056.0,5.4,31,8,314,368.0,606,3970,19,23,6.2,201.0,411,1718,13,4.2,85.0,115.0,1063.0,28.0,199.0,31.2,15.1,Own 25.9,2:27,5.48,28.6,1.58,296,4530,1033.0,4.4,27,13,289,344.0,573,3193,19,14,5.1,162.0,408,1337,10,3.3,81.0,104.0,773.0,46.0,201.0,26.9,11.9,Own 29.5,2:26,5.3,22.5,1.38,19,16,29,7,19,13,14,28,32,21.0,17,17,12,13.0,24.0,6.0,27,24,25.0,23.0,24.0,4,1,8,4,5,18,1,3,13,1.0,13,3,10,1.0,31.0,14.0,30,6,2.0,1.0,1.0
2016,1,27,Kenny Clark,Packers,DT,368,5353,1056.0,5.1,17,9,317,348.0,573,3503,31,8,5.7,173.0,436,1850,8,4.2,100.0,105.0,906.0,44.0,192.0,33.3,8.9,Own 28.1,2:31,5.65,27.8,1.83,323,5547,1014.0,5.5,22,6,300,321.0,551,3642,20,16,6.1,183.0,420,1905,13,4.5,96.0,120.0,1107.0,21.0,182.0,31.3,11.5,Own 26.5,2:37,5.7,30.4,1.66,15,23,4,15,17,18,25,11,3,31.0,12,12,21,11.0,20.0,27.0,11,18,18.0,26.0,19.0,12,15,19,29,8,13,6,6,9,11.0,18,21,23,29.0,24.0,19.0,9,15,16.0,15.0,11.0
2016,1,28,Joshua Garnett,49ers,G,238,4860,969.0,5.0,17,5,261,322.0,526,3316,16,12,5.7,154.0,390,1544,7,4.0,83.0,113.0,823.0,24.0,182.0,25.8,8.2,Own 23.7,2:21,5.47,26.6,1.28,387,6199,1081.0,5.7,12,3,356,375.0,549,4179,21,9,7.2,199.0,504,2020,20,4.0,128.0,112.0,920.0,29.0,182.0,37.9,6.6,Own 28.9,3:00,6.1,34.0,2.04,32,31,4,1,31,24,29,29,11,28.0,23,21,24,20.0,29.0,30.0,31,28,26.0,29.0,32.0,18,29,31,30,28,12,27,7,26,30.0,32,29,31,12.0,8.0,31.0,25,32,32.0,30.0,25.0
2016,1,29,Robert Nkemdiche,Cardinals,DT,489,6533,1041.0,6.3,24,11,373,353.0,562,4616,35,13,7.8,237.0,452,1917,16,4.2,92.0,94.0,758.0,44.0,186.0,42.5,11.8,Own 27.8,2:45,5.77,35.1,2.37,313,5147,982.0,5.2,33,14,284,343.0,573,3687,24,19,6.1,177.0,373,1460,9,3.9,79.0,130.0,1202.0,28.0,186.0,31.7,16.7,Own 27.2,2:24,5.4,27.6,1.66,2,1,17,22,2,19,2,3,17,1.0,9,8,6,12.0,3.0,14.0,14,10,14.0,2.0,2.0,7,5,2,3,4,18,8,11,4,9.0,4,6,8,9.0,23.0,2.0,13,3,4.0,6.0,10.0
2016,1,30,Vernon Butler,Panthers,DT,500,5871,1060.0,5.5,19,9,357,300.0,501,3589,35,10,6.7,197.0,526,2282,19,4.3,136.0,103.0,887.0,24.0,198.0,42.9,9.6,Own 30.7,2:35,5.54,29.9,2.4,308,5167,1058.0,4.9,39,15,298,390.0,650,3752,21,24,5.4,198.0,364,1415,11,3.9,74.0,99.0,822.0,26.0,196.0,26.5,19.4,Own 27.1,2:20,5.5,26.2,1.45,1,11,8,15,4,27,24,3,8,9.0,1,2,1,10.0,2.0,24.0,2,17,24.0,17.0,1.0,6,6,1,2,6,32,11,7,1,2.0,3,4,17,7.0,32.0,1.0,11,1,8.0,4.0,5.0
2016,1,31,Germain Ifedi,Seahawks,G,423,6058,1035.0,5.9,16,8,335,333.0,489,3790,34,8,7.1,190.0,500,2268,10,4.5,128.0,117.0,1007.0,17.0,174.0,42.0,8.6,Own 29.2,2:58,6.13,34.6,2.27,277,4668,947.0,4.9,23,9,273,333.0,548,3364,14,14,5.8,175.0,362,1304,10,3.6,71.0,94.0,795.0,27.0,174.0,29.3,13.2,Own 23.8,2:39,5.6,26.9,1.43,4,4,3,7,10,28,20,6,3,5.0,3,3,18,7.0,4.0,28.0,8,1,4.0,3.0,4.0,1,2,16,16,2,11,2,1,13,5.0,2,1,10,4.0,25.0,10.0,1,19,11.0,5.0,2.0
2015,1,1,Jameis Winston,Buccaneers,QB,277,4672,936.0,5.0,33,13,263,301.0,531,3297,21,20,5.7,162.0,353,1375,7,3.9,72.0,118.0,939.0,29.0,180.0,26.7,17.2,Own 26.6,2:26,5.33,25.8,1.42,410,5903,1067.0,5.5,25,11,353,387.0,563,4084,28,14,6.8,223.0,468,1819,15,3.9,103.0,106.0,935.0,27.0,185.0,38.9,13.0,Own 31.2,2:52,6.0,31.8,2.1,29,30,31,25,30,21,25,20,31,29.0,31,29,27,24.0,29.0,2.0,23,26,28.0,29.0,29.0,25,25,14,10,30,21,28,22,14,26.0,27,19,24,7.0,7.0,14.0,30,31,29.0,28.0,26.0
2015,1,2,Marcus Mariota,Titans,QB,254,4859,919.0,5.3,26,10,258,299.0,513,3412,20,16,6.1,159.0,356,1447,6,4.1,75.0,111.0,961.0,24.0,191.0,23.6,12.6,Own 25.8,2:18,4.93,25.3,1.25,438,5968,1099.0,5.4,16,4,357,347.0,545,3773,28,12,6.5,211.0,515,2195,17,4.3,119.0,93.0,731.0,27.0,191.0,40.8,8.4,Own 29.9,2:43,6.0,31.2,2.17,30,29,21,16,31,24,22,22,19,20.0,29,26,29,18.0,30.0,14.0,27,29,32.0,30.0,30.0,29,27,29,32,31,13,15,22,21,19.0,32,31,28,19.0,4.0,29.0,28,26,26.0,24.0,29.0
2015,1,3,Dante Fowler,Jaguars,LB,249,4634,988.0,4.7,26,8,271,325.0,557,3001,15,18,4.8,154.0,360,1633,9,4.5,86.0,73.0,573.0,31.0,195.0,22.6,12.8,Own 25.7,2:14,5.2,23.7,1.17,412,5932,1085.0,5.5,20,14,330,355.0,541,3899,24,6,6.7,200.0,499,2033,15,4.1,107.0,115.0,886.0,23.0,193.0,36.3,9.8,Own 29.8,2:43,5.8,30.7,1.9,32,31,21,9,29,16,31,31,26,32.0,28,21,24,6.0,32.0,12.0,28,31,30.0,31.0,32.0,26,26,24,2,24,10,22,12,30,21.0,30,27,24,12.0,11.0,26.0,27,26,19.0,19.0,22.0
2015,1,4,Amari Cooper,Raiders,WR,253,4515,994.0,4.5,29,13,248,365.0,629,3275,22,16,5.0,173.0,337,1240,4,3.7,56.0,116.0,939.0,19.0,198.0,22.7,13.6,Own 24.2,2:17,5.13,22.6,1.21,452,5721,1041.0,5.5,14,5,320,343.0,538,3810,29,9,6.8,190.0,481,1911,17,4.0,95.0,116.0,941.0,35.0,197.0,39.6,6.6,Own 32.9,2:34,5.5,29.1,2.12,31,32,26,25,32,4,26,17,19,31.0,32,32,32,27.0,31.0,8.0,32,30,31.0,32.0,31.0,32,21,30,30,18,7,16,25,27,25.0,29,22,28,8.0,6.0,31.0,32,10,6.0,9.0,27.0
2015,1,5,Brandon Scherff,Redskins,G,301,5738,1006.0,5.7,31,13,318,364.0,547,4047,18,18,6.7,186.0,401,1691,15,4.2,88.0,120.0,1130.0,44.0,192.0,29.7,15.6,Own 25.1,2:34,5.38,29.9,1.58,438,5712,976.0,5.9,19,12,307,345.0,519,3990,35,7,7.2,195.0,421,1722,11,4.1,77.0,144.0,1164.0,35.0,182.0,37.4,8.8,Own 30.0,2:36,5.5,31.2,2.13,26,13,29,25,17,18,11,27,26,10.0,21,19,9,14.0,25.0,5.0,31,19,26.0,17.0,24.0,29,20,25,6,6,2,24,32,28,30.0,14,12,14,13.0,8.0,28.0,29,15,7.0,23.0,28.0
2015,1,6,Leonard Williams,Jets,DE,283,5226,1052.0,5.0,24,9,289,287.0,498,2946,16,15,5.4,154.0,507,2280,11,4.5,112.0,109.0,932.0,23.0,186.0,31.7,11.8,Own 27.8,2:40,5.87,28.0,1.53,401,5235,976.0,5.4,13,7,300,345.0,538,3746,31,6,6.4,194.0,393,1489,10,3.8,74.0,91.0,780.0,32.0,183.0,37.2,5.5,Own 28.5,2:34,5.5,28.4,2.03,28,22,19,13,25,27,32,30,16,30.0,4,3,17,8.0,22.0,16.0,16,13,11.0,25.0,26.0,24,6,32,23,2,7,14,30,30,18.0,7,5,11,6.0,9.0,32.0,23,10,8.0,8.0,24.0
2015,1,7,Kevin White,Bears,WR,319,5233,1005.0,5.2,29,10,322,396.0,609,3792,30,19,5.8,194.0,355,1441,8,4.1,91.0,113.0,997.0,37.0,180.0,27.8,16.1,Own 25.9,2:41,5.67,29.0,1.68,442,6033,1008.0,6.0,24,10,325,366.0,548,4230,34,14,7.2,227.0,421,1803,12,4.3,78.0,106.0,978.0,20.0,177.0,44.6,12.4,Own 32.8,2:43,5.9,34.0,2.38,23,21,26,16,16,7,15,9,30,25.0,30,27,26,19.0,28.0,4.0,26,12,19.0,21.0,20.0,31,30,20,16,20,16,30,31,14,31.0,14,17,17,22.0,1.0,19.0,31,26,24.0,30.0,32.0
2015,1,8,Vic Beasley,Falcons,LB,381,6051,1035.0,5.8,23,8,330,418.0,632,4553,28,15,6.9,233.0,372,1498,11,4.0,75.0,97.0,840.0,22.0,175.0,38.9,13.1,Own 26.5,2:42,6.1,34.6,2.06,417,6372,1038.0,6.1,28,12,358,359.0,566,4478,20,16,7.6,224.0,450,1894,21,4.2,108.0,91.0,744.0,26.0,169.0,42.6,14.2,Own 27.9,2:54,6.4,37.6,2.25,12,8,13,9,13,3,5,11,16,7.0,27,24,17,21.0,10.0,9.0,24,11,6.0,4.0,10.0,27,32,6,6,32,23,32,5,12,32.0,24,21,32,16.0,3.0,6.0,20,32,32.0,32.0,30.0
2015,1,9,Ereck Flowers,Giants,G,380,5875,1086.0,5.4,28,14,336,383.0,607,4272,30,14,6.7,218.0,449,1603,13,3.6,83.0,101.0,896.0,35.0,193.0,34.7,12.4,Own 28.2,2:33,5.76,30.3,1.93,400,6012,1007.0,6.0,26,9,326,324.0,522,3850,25,17,6.8,187.0,438,2162,15,4.9,112.0,105.0,948.0,27.0,195.0,35.4,12.8,Own 28.5,2:24,5.3,30.8,1.88,13,10,25,29,12,9,7,9,15,9.0,10,23,12,30.0,15.0,15.0,14,21,16.0,16.0,13.0,22,29,10,18,21,3,18,15,11,24.0,19,30,24,32.0,13.0,15.0,23,3,2.0,20.0,20.0
2015,1,10,Todd Gurley,Rams,RB,324,5035,957.0,5.3,27,11,288,327.0,515,3400,20,16,6.0,189.0,395,1635,11,4.1,79.0,123.0,1139.0,20.0,186.0,29.6,14.0,Own 28.0,2:31,5.31,26.9,1.55,354,5626,1005.0,5.6,25,12,301,368.0,540,3861,18,13,6.7,189.0,425,1765,12,4.2,83.0,105.0,882.0,29.0,182.0,30.2,13.2,Own 25.6,2:42,5.7,30.8,1.57,21,28,24,19,26,23,23,22,19,21.0,26,20,17,17.0,26.0,7.0,15,23,29.0,26.0,25.0,16,17,14,6,4,9,19,3,18,22.0,17,14,17,15.0,26.0,12.0,3,22,15.0,21.0,7.0
2015,1,11,Trae Waynes,Vikings,DB,325,5048,981.0,5.1,20,2,288,322.0,517,3244,17,18,5.7,171.0,413,1804,12,4.4,90.0,100.0,836.0,27.0,176.0,31.8,10.8,Own 27.3,2:37,5.77,28.5,1.64,343,5515,1025.0,5.4,19,6,321,353.0,534,3572,26,13,6.2,189.0,450,1943,10,4.3,100.0,112.0,938.0,32.0,179.0,34.1,10.1,Own 28.2,2:49,5.9,30.6,1.83,20,27,6,1,26,22,28,29,26,27.0,18,14,14,11.0,21.0,23.0,20,16,15.0,22.0,21.0,11,14,25,27,19,5,7,17,18,14.0,24,25,11,24.0,14.0,24.0,21,29,22.0,18.0,16.0
2015,1,12,Danny Shelton,Browns,DT,299,5193,1010.0,5.1,23,7,294,274.0,502,3465,12,16,6.5,179.0,477,1728,17,3.6,88.0,116.0,932.0,27.0,193.0,28.0,10.9,Own 26.8,2:20,5.4,26.8,1.44,337,5857,1118.0,5.2,29,8,348,335.0,587,3592,22,21,5.8,184.0,500,2265,13,4.5,126.0,98.0,769.0,38.0,198.0,32.3,13.6,Own 27.5,2:34,5.8,29.3,1.68,27,23,13,6,24,26,20,32,19,16.0,6,17,4,28.0,27.0,22.0,22,28,25.0,27.0,28.0,9,23,4,21,29,26,8,6,2,5.0,31,32,19,28.0,21.0,9.0,14,10,20.0,11.0,11.0
2015,1,13,Andrus Peat,Saints,T,401,6582,1095.0,6.0,30,13,395,456.0,659,4764,33,17,6.9,258.0,406,1818,16,4.5,101.0,80.0,670.0,36.0,174.0,39.1,16.7,Own 25.5,2:49,6.42,37.7,2.3,424,6144,1022.0,6.0,17,5,345,341.0,546,4019,26,12,6.9,205.0,442,2125,17,4.8,111.0,105.0,889.0,29.0,171.0,43.3,9.9,Own 26.1,2:51,6.2,35.8,2.3,9,1,28,25,1,2,3,6,24,6.0,19,13,5,9.0,9.0,3.0,30,9,1.0,1.0,5.0,28,31,28,30,28,15,25,17,21,28.0,22,29,28,31.0,2.0,25.0,7,30,31.0,31.0,31.0
2015,1,14,DeVante Parker,Dolphins,WR,388,5601,1040.0,5.4,23,11,361,394.0,595,3729,27,12,5.8,226.0,399,1872,12,4.7,99.0,81.0,635.0,36.0,181.0,37.6,10.5,Own 31.1,2:40,5.95,30.9,1.99,373,5494,1029.0,5.3,25,11,309,338.0,537,3557,27,14,6.2,194.0,453,1937,13,4.3,99.0,105.0,920.0,16.0,180.0,36.7,13.3,Own 29.5,2:39,5.9,30.3,1.99,11,14,13,19,4,12,17,12,8,26.0,22,12,14,2.0,11.0,24.0,1,13,9.0,14.0,11.0,20,12,14,10,9,6,6,20,14,11.0,26,24,19,21.0,10.0,11.0,26,18,23.0,16.0,23.0
2015,1,15,Melvin Gordon,Chargers,RB,348,5465,1009.0,5.4,23,5,326,380.0,574,4098,31,18,6.7,214.0,398,1367,6,3.4,75.0,111.0,967.0,37.0,174.0,33.9,12.6,Own 26.4,2:51,5.95,31.3,1.87,348,5413,988.0,5.5,18,11,307,320.0,524,3427,24,7,6.2,168.0,438,1986,11,4.5,98.0,129.0,1067.0,41.0,179.0,35.8,9.5,Own 28.5,2:37,5.7,30.2,1.88,17,18,13,3,15,14,10,8,26,8.0,23,30,29,31.0,17.0,13.0,25,6,10.0,11.0,15.0,13,9,27,10,6,4,4,12,28,15.0,19,26,14,29.0,12.0,27.0,23,16,16.0,14.0,19.0
